"","AWS","Date","Year","Tavg","Tmax","Tmin","Prec","Vl","Rh","Tzavg","Tzmax","Tzmin"
"15308","_00000DAD",2017-01-21,2017,-7.97,-2.35,-11.8,0,0,100,NA,NA,NA
"15309","_00000DAD",2017-01-22,2017,-7.2,-4.29,-10.9,0,0,100,NA,NA,NA
"15310","_00000DAD",2017-01-23,2017,-5.38,-0.52,-8.68,0,0,100,NA,NA,NA
"15311","_00000DAD",2017-01-24,2017,-7.06,-5.13,-9.47,0,0,100,NA,NA,NA
"15312","_00000DAD",2017-01-25,2017,-3.9,-1.8,-6.28,0,0,59.79,NA,NA,NA
"15313","_00000DAD",2017-01-26,2017,-2.93,-0.55,-4.87,0,0,57.84,NA,NA,NA
"15314","_00000DAD",2017-01-27,2017,-4.39,-3.36,-5.86,0,0,100,NA,NA,NA
"15315","_00000DAD",2017-01-28,2017,-7.02,-5.37,-9.21,0,0,100,NA,NA,NA
"15316","_00000DAD",2017-01-29,2017,-6.03,-0.25,-9.83,0,0,99.96,NA,NA,NA
"15317","_00000DAD",2017-01-30,2017,-6.09,2.11,-12,0,0,98.3,NA,NA,NA
"15318","_00000DAD",2017-01-31,2017,-1.51,4.43,-8.52,0.2,0,86.39,NA,NA,NA
"15319","_00000DAD",2017-02-01,2017,2.19,5.05,0.21,1,3.8,98.15,NA,NA,NA
"15320","_00000DAD",2017-02-02,2017,5.45,9.02,2.67,0.4,2.3,99.91,NA,NA,NA
"15321","_00000DAD",2017-02-03,2017,7.02,13.5,3.91,0,5.7,99.13,NA,NA,NA
"15322","_00000DAD",2017-02-04,2017,7.51,12.34,3.65,0,0,100,NA,NA,NA
"15323","_00000DAD",2017-02-05,2017,5.82,11.49,1.89,1.2,5.1,98.2,NA,NA,NA
"15324","_00000DAD",2017-02-06,2017,5.66,9.96,1.65,1.4,7.3,100,NA,NA,NA
"15325","_00000DAD",2017-02-07,2017,2.37,5.02,0.25,5.4,24,21.55,NA,NA,NA
"15326","_00000DAD",2017-02-08,2017,0.85,2.67,-0.07,0.4,13.6,0,NA,NA,NA
"15327","_00000DAD",2017-02-09,2017,0.73,2.76,-0.34,0,0,0,NA,NA,NA
"15328","_00000DAD",2017-02-10,2017,1.12,4.22,-0.77,0,0,52.77,NA,NA,NA
"15329","_00000DAD",2017-02-11,2017,-0.27,5.74,-4.46,0,0,82.71,NA,NA,NA
"15330","_00000DAD",2017-02-12,2017,-1.68,3.68,-5.45,0,0,99.37,NA,NA,NA
"15331","_00000DAD",2017-02-13,2017,-3.21,-0.68,-7.14,0,0,100,NA,NA,NA
"15332","_00000DAD",2017-02-14,2017,-2.42,-0.02,-5.73,0,0,94.48,NA,NA,NA
"15333","_00000DAD",2017-02-15,2017,-2.17,5.64,-7.73,0,0,38.32,NA,NA,NA
"15334","_00000DAD",2017-02-16,2017,-1.63,1.08,-3.01,0,3.2,1.9,NA,NA,NA
"15335","_00000DAD",2017-02-17,2017,-0.99,4.45,-3.36,0,9.4,0,NA,NA,NA
"15336","_00000DAD",2017-02-18,2017,0.1,1.36,-0.73,0,11.7,0,NA,NA,NA
"15337","_00000DAD",2017-02-19,2017,0.01,1.36,-1.06,0,0,0,NA,NA,NA
"15338","_00000DAD",2017-02-20,2017,1.08,3.72,-0.39,0,0,0,NA,NA,NA
"15339","_00000DAD",2017-02-21,2017,3.37,9.71,-2.52,1.2,3.8,0,NA,NA,NA
"15340","_00000DAD",2017-02-22,2017,7.88,16.21,1.12,0,0,0,NA,NA,NA
"15341","_00000DAD",2017-02-23,2017,9.04,18.29,2.57,0,0,38.06,NA,NA,NA
"15342","_00000DAD",2017-02-24,2017,7.48,14.5,2.13,2,6.2,92.43,NA,NA,NA
"15343","_00000DAD",2017-02-25,2017,5.14,9.95,-2.27,0,0,77.64,NA,NA,NA
"15344","_00000DAD",2017-02-26,2017,3.35,12.06,-4.77,0,0,88.06,NA,NA,NA
"15345","_00000DAD",2017-02-27,2017,8.62,16.82,2.04,0,2.5,91.94,NA,NA,NA
"15346","_00000DAD",2017-02-28,2017,11.98,21.44,2.84,0,8,84.14,NA,NA,NA
"15347","_00000DAD",2017-03-01,2017,7.55,10.76,3.47,6.2,8.3,99.85,NA,NA,NA
"15348","_00000DAD",2017-03-02,2017,6.95,14.86,-0.8,0,0,94.13,NA,NA,NA
"15349","_00000DAD",2017-03-03,2017,9.29,14.94,3.8,0,0,74.56,NA,NA,NA
"15350","_00000DAD",2017-03-04,2017,11.03,21.18,1.08,0,0,62.47,NA,NA,NA
"15351","_00000DAD",2017-03-05,2017,13.54,18.15,8.42,0.6,1.6,60.68,NA,NA,NA
"15352","_00000DAD",2017-03-06,2017,8.16,12.6,2.18,0.2,9.8,99.61,NA,NA,NA
"15353","_00000DAD",2017-03-07,2017,6.22,9.36,1.36,3.4,15.8,25.76,NA,NA,NA
"15354","_00000DAD",2017-03-08,2017,8.04,11.42,5.48,2.4,6.4,0,NA,NA,NA
"15355","_00000DAD",2017-03-09,2017,5.83,10.76,0.46,0,0,0,NA,NA,NA
"15356","_00000DAD",2017-03-10,2017,4.02,9.43,-1.56,0.2,3.1,0,NA,NA,NA
"15357","_00000DAD",2017-03-11,2017,6.03,11.29,1.17,0,0,31.34,NA,NA,NA
"15358","_00000DAD",2017-03-12,2017,4.13,8.22,-1.19,2.4,6.4,93.29,NA,NA,NA
"15359","_00000DAD",2017-03-13,2017,6.57,13.31,1.4,0,0,88.7,NA,NA,NA
"15360","_00000DAD",2017-03-14,2017,5.12,11.94,-0.51,0,0,94.85,NA,NA,NA
"15361","_00000DAD",2017-03-15,2017,6.22,14.07,-2.54,0,0,86.65,NA,NA,NA
"15362","_00000DAD",2017-03-16,2017,8.01,15.6,-0.35,0,0,74.69,NA,NA,NA
"15363","_00000DAD",2017-03-17,2017,7.13,14.52,-1.23,0,0.2,66.14,NA,NA,NA
"15364","_00000DAD",2017-03-18,2017,9.24,16.17,5.57,0.4,6.6,74.8,NA,NA,NA
"15365","_00000DAD",2017-03-19,2017,8.82,10.5,7.22,5,11.8,94.73,NA,NA,NA
"15366","_00000DAD",2017-03-20,2017,11.33,19.11,5.68,0,8.4,85.98,NA,NA,NA
"15367","_00000DAD",2017-03-21,2017,13.46,24.32,3.5,0,0,78.71,NA,NA,NA
"15368","_00000DAD",2017-03-22,2017,16.52,26.33,6.68,0,0,68.84,NA,NA,NA
"15369","_00000DAD",2017-03-23,2017,16.54,24.91,9.06,0,0,69.35,NA,NA,NA
"15370","_00000DAD",2017-03-24,2017,15.52,24.66,7.14,0,0,67.2,NA,NA,NA
"15371","_00000DAD",2017-03-25,2017,10.04,16.42,4.8,0,0,66.12,NA,NA,NA
"15372","_00000DAD",2017-03-26,2017,6.91,13.24,0.81,0,0,62.73,NA,NA,NA
"15373","_00000DAD",2017-03-27,2017,6.46,14.74,-2.75,0,0,60.07,NA,NA,NA
"15374","_00000DAD",2017-03-28,2017,9.92,19.93,-0.96,0,0,55.05,NA,NA,NA
"15375","_00000DAD",2017-03-29,2017,13.81,24.11,1.17,0,0,49.4,NA,NA,NA
"15376","_00000DAD",2017-03-30,2017,12.91,20.32,5.88,0,0,62.15,NA,NA,NA
"15377","_00000DAD",2017-03-31,2017,12.48,20.82,3.13,0,0,62.07,NA,NA,NA
"15378","_00000DAD",2017-04-01,2017,14.54,24.25,3.52,0,0,59.97,NA,NA,NA
"15379","_00000DAD",2017-04-02,2017,16.04,25.91,5.19,0,0,46.51,NA,NA,NA
"15380","_00000DAD",2017-04-03,2017,15.88,25.02,3.91,0,0,44.92,NA,NA,NA
"15381","_00000DAD",2017-04-04,2017,12.69,19.78,7.25,0.4,1.4,70.56,NA,NA,NA
"15382","_00000DAD",2017-04-05,2017,10,15.76,6.61,12.4,15.2,99.88,NA,NA,NA
"15383","_00000DAD",2017-04-06,2017,8.54,14.34,2.67,3.6,11.8,91.27,NA,NA,NA
"15384","_00000DAD",2017-04-07,2017,6.6,11.11,1.13,0.4,1.3,95.6,NA,NA,NA
"15385","_00000DAD",2017-04-08,2017,10.29,16.14,4.42,0.4,0.6,91.47,NA,NA,NA
"15386","_00000DAD",2017-04-09,2017,12.9,18.7,4.8,0,0,71.86,NA,NA,NA
"15387","_00000DAD",2017-04-10,2017,12.49,22.16,1.81,0,0,69.84,NA,NA,NA
"15388","_00000DAD",2017-04-11,2017,12.26,19.42,5.12,0,0,71.59,NA,NA,NA
"15389","_00000DAD",2017-04-12,2017,9.21,16.86,0.91,0,0,69.09,NA,NA,NA
"15390","_00000DAD",2017-04-13,2017,12.81,22.93,3.2,0,0,66.5,NA,NA,NA
"15391","_00000DAD",2017-04-14,2017,12.28,20.6,4.61,0,0,66.02,NA,NA,NA
"15392","_00000DAD",2017-04-15,2017,11,15.98,6.94,0.6,0.5,91.68,NA,NA,NA
"15393","_00000DAD",2017-04-16,2017,11.09,17.61,4.14,0.2,0,76.28,NA,NA,NA
"15394","_00000DAD",2017-04-17,2017,7.42,14.81,-0.19,0,0,65.31,NA,NA,NA
"15395","_00000DAD",2017-04-18,2017,8.23,16.95,-0.34,0.6,1.3,68.81,NA,NA,NA
"15396","_00000DAD",2017-04-19,2017,4.31,6.79,1.8,25.6,14.9,100,NA,NA,NA
"15397","_00000DAD",2017-04-20,2017,4.04,6.24,2.51,3.2,6.3,100,NA,NA,NA
"15398","_00000DAD",2017-04-21,2017,5.72,10.5,1.58,0,0,88.19,NA,NA,NA
"15399","_00000DAD",2017-04-22,2017,8.24,13.69,1.57,0,0,86.97,NA,NA,NA
"15400","_00000DAD",2017-04-23,2017,8.55,13.3,2.76,0.2,0,79.46,NA,NA,NA
"15401","_00000DAD",2017-04-24,2017,8.98,16.53,0.64,0,0,69.17,NA,NA,NA
"15402","_00000DAD",2017-04-25,2017,14.38,23.32,5.56,0,0,68.1,NA,NA,NA
"15403","_00000DAD",2017-04-26,2017,16.02,24.24,7.57,0,0,63,NA,NA,NA
"15404","_00000DAD",2017-04-27,2017,18.81,27.77,9.72,0,0,65.78,NA,NA,NA
"15405","_00000DAD",2017-04-28,2017,19.39,25.73,12.63,0,0,68.97,NA,NA,NA
"15406","_00000DAD",2017-04-29,2017,9.13,12.92,5.66,2.6,7.1,93.36,NA,NA,NA
"15407","_00000DAD",2017-04-30,2017,9.61,16.71,3.32,0,10.7,89.96,NA,NA,NA
"15408","_00000DAD",2017-05-01,2017,14.52,22.41,7.75,0,0,86.96,NA,NA,NA
"15409","_00000DAD",2017-05-02,2017,18.15,25.92,9.56,0,0,79.93,NA,NA,NA
"15410","_00000DAD",2017-05-03,2017,18.55,26.9,11.66,0.6,1,88.89,NA,NA,NA
"15411","_00000DAD",2017-05-04,2017,16.3,23.04,10.9,1.2,1.5,94.51,NA,NA,NA
"15412","_00000DAD",2017-05-05,2017,13.37,21.06,9.63,3.6,7.8,99.7,NA,NA,NA
"15413","_00000DAD",2017-05-06,2017,14.65,19.9,11.94,2,11.8,100,NA,NA,NA
"15414","_00000DAD",2017-05-07,2017,14.45,18.7,11.98,1.6,4.6,100,NA,NA,NA
"15415","_00000DAD",2017-05-08,2017,14.61,19.92,9.83,0,0,91.15,NA,NA,NA
"15416","_00000DAD",2017-05-09,2017,12.71,17.4,5.54,0,0,85.79,NA,NA,NA
"15417","_00000DAD",2017-05-10,2017,9.89,17.51,2.17,0,0,71.99,NA,NA,NA
"15418","_00000DAD",2017-05-11,2017,16.23,26.75,4.31,0,0,71.21,NA,NA,NA
"15419","_00000DAD",2017-05-12,2017,18.93,26.53,14.51,0.6,0.5,84.82,NA,NA,NA
"15420","_00000DAD",2017-05-13,2017,17.03,21.13,13.45,5,17.3,100,NA,NA,NA
"15421","_00000DAD",2017-05-14,2017,17.81,24.69,10.05,0.6,0,88.55,NA,NA,NA
"15422","_00000DAD",2017-05-15,2017,17.69,25.35,9.1,0,0,77.13,NA,NA,NA
"15423","_00000DAD",2017-05-16,2017,18.94,26.59,9.23,0,0,73.59,NA,NA,NA
"15424","_00000DAD",2017-05-17,2017,19.4,26.5,11.69,0,0,74.15,NA,NA,NA
"15425","_00000DAD",2017-05-18,2017,19.1,27.91,10.05,0,0,71.01,NA,NA,NA
"15426","_00000DAD",2017-05-19,2017,19.65,27.79,9.99,0,0,65.32,NA,NA,NA
"15427","_00000DAD",2017-05-20,2017,21.14,30.68,10.8,0,0,66.93,NA,NA,NA
"15428","_00000DAD",2017-05-21,2017,20.59,27.82,14,0.2,0,75.4,NA,NA,NA
"15429","_00000DAD",2017-05-22,2017,19.98,27.22,14.31,0,0,80.54,NA,NA,NA
"15430","_00000DAD",2017-05-23,2017,18.31,26.26,12.23,0.6,0,88.25,NA,NA,NA
"15431","_00000DAD",2017-05-24,2017,17.85,26.83,13.5,1.6,5.3,26.39,NA,NA,NA
"15432","_00000DAD",2017-05-25,2017,16.28,21.66,11.24,2.4,4.2,0,NA,NA,NA
"15433","_00000DAD",2017-05-26,2017,17.75,24.57,10.96,0,0,38.9,NA,NA,NA
"15434","_00000DAD",2017-05-27,2017,19.22,25.63,12.61,0,0,69.14,NA,NA,NA
"15435","_00000DAD",2017-05-28,2017,18.57,26.86,8.9,0,0,63.11,NA,NA,NA
"15436","_00000DAD",2017-05-29,2017,20.43,29.1,11.03,0,0,20.14,NA,NA,NA
"15437","_00000DAD",2017-05-30,2017,22.08,31.2,10.91,0,0,23.33,NA,NA,NA
"15438","_00000DAD",2017-05-31,2017,24.6,33.81,13.39,0,0,14.64,NA,NA,NA
"15439","_00000DAD",2017-06-01,2017,23.26,31.08,17.26,0.2,0,16.62,NA,NA,NA
"15440","_00000DAD",2017-06-02,2017,22,30.25,13.84,0,0,50.83,NA,NA,NA
"15441","_00000DAD",2017-06-03,2017,23.5,31.73,12.03,0,0,62.02,NA,NA,NA
"15442","_00000DAD",2017-06-04,2017,24.37,30.8,16.32,0,0,73.21,NA,NA,NA
"15443","_00000DAD",2017-06-05,2017,23.57,30.9,17.07,0.2,0,82.24,NA,NA,NA
"15444","_00000DAD",2017-06-06,2017,24.8,31.73,17.55,0,0,6.94,NA,NA,NA
"15445","_00000DAD",2017-06-07,2017,18.87,23.72,14.24,2,12,0,NA,NA,NA
"15446","_00000DAD",2017-06-08,2017,17.36,24.1,12.28,0.4,8.8,0,NA,NA,NA
"15447","_00000DAD",2017-06-09,2017,18.9,26.18,10.49,0,0,0,NA,NA,NA
"15448","_00000DAD",2017-06-10,2017,19.65,27.52,11.65,0.2,0,0,NA,NA,NA
"15449","_00000DAD",2017-06-11,2017,19.81,27.67,12.1,0,0,0,NA,NA,NA
"15450","_00000DAD",2017-06-12,2017,23.3,31.36,13.97,0,0,0,NA,NA,NA
"15451","_00000DAD",2017-06-13,2017,23.73,30.5,16.41,0,0,0,NA,NA,NA
"15452","_00000DAD",2017-06-14,2017,20.65,27.13,13.88,0,0,0,NA,NA,NA
"15453","_00000DAD",2017-06-15,2017,20.58,28.44,10.03,0,0,0,NA,NA,NA
"15454","_00000DAD",2017-06-16,2017,21.97,31.59,11.38,0,0,0.69,NA,NA,NA
"15455","_00000DAD",2017-06-17,2017,17.43,22.94,11.63,0,5.9,3.47,NA,NA,NA
"15456","_00000DAD",2017-06-18,2017,16.42,24.11,10.38,0.2,0.8,2.43,NA,NA,NA
"15457","_00000DAD",2017-06-19,2017,21.71,29.67,13.25,0,0,8.95,NA,NA,NA
"15458","_00000DAD",2017-06-20,2017,24.44,33.43,14.4,0,0,24.88,NA,NA,NA
"15459","_00000DAD",2017-06-21,2017,23.97,34.87,13.91,0,4.8,62.86,NA,NA,NA
"15460","_00000DAD",2017-06-22,2017,24.99,34.76,14.42,2.6,8.2,5.21,NA,NA,NA
"15461","_00000DAD",2017-06-23,2017,25.59,34.85,17.82,3.8,4.8,62.83,NA,NA,NA
"15462","_00000DAD",2017-06-24,2017,25.01,32.1,17.57,0,7.3,78.16,NA,NA,NA
"15463","_00000DAD",2017-06-25,2017,26.21,35.35,17.18,0,0,80.38,NA,NA,NA
"15464","_00000DAD",2017-06-26,2017,23.25,29.26,17.36,4.4,8.5,94.26,NA,NA,NA
"15465","_00000DAD",2017-06-27,2017,24.98,33.19,14.72,0,0,97.07,NA,NA,NA
"15466","_00000DAD",2017-06-28,2017,27.3,34.41,18.8,0,0,98.97,NA,NA,NA
"15467","_00000DAD",2017-06-29,2017,26.42,34.38,20.85,2.2,1.7,99.93,NA,NA,NA
"15468","_00000DAD",2017-06-30,2017,25.79,35.48,14.78,0,0,85.17,NA,NA,NA
"15469","_00000DAD",2017-07-01,2017,21.55,29.14,14.56,0.2,0,99.98,NA,NA,NA
"15470","_00000DAD",2017-07-02,2017,22.35,30.83,12.22,0,0,50.11,NA,NA,NA
"15471","_00000DAD",2017-07-03,2017,21.35,27.21,14.49,0,0,99,NA,NA,NA
"15472","_00000DAD",2017-07-04,2017,20.65,28.98,10.39,0,0,79.12,NA,NA,NA
"15473","_00000DAD",2017-07-05,2017,23.67,33.79,11.85,0,0,73.72,NA,NA,NA
"15474","_00000DAD",2017-07-06,2017,25.04,34.15,13.97,0,0,71.93,NA,NA,NA
"15475","_00000DAD",2017-07-07,2017,25.68,35.45,16.2,8.2,2.3,73.43,NA,NA,NA
"15476","_00000DAD",2017-07-08,2017,25.43,34.35,16.99,0,8.3,98.72,NA,NA,NA
"15477","_00000DAD",2017-07-09,2017,26.65,35.3,18.09,0,0,86.34,NA,NA,NA
"15478","_00000DAD",2017-07-10,2017,28.51,36.74,18.17,0,0,74.33,NA,NA,NA
"15479","_00000DAD",2017-07-11,2017,29.91,38.47,20.96,0,0,68.29,NA,NA,NA
"15480","_00000DAD",2017-07-12,2017,24.38,31.23,18.8,7,4.9,89.18,NA,NA,NA
"15481","_00000DAD",2017-07-13,2017,22.46,27.58,14.45,0.6,0,99.3,NA,NA,NA
"15482","_00000DAD",2017-07-14,2017,20.26,27.71,11.54,0,0,86.79,NA,NA,NA
"15483","_00000DAD",2017-07-15,2017,18.52,28.96,12.58,12,4.6,96.37,NA,NA,NA
"15484","_00000DAD",2017-07-16,2017,17.97,25.2,10.63,0.2,0,73.97,NA,NA,NA
"15485","_00000DAD",2017-07-17,2017,20.42,28.92,10.38,0,0,58.71,NA,NA,NA
"15486","_00000DAD",2017-07-18,2017,22.19,31.66,11.49,0,0,98.79,NA,NA,NA
"15487","_00000DAD",2017-07-19,2017,24.19,34.71,11.77,0,0,71.74,NA,NA,NA
"15488","_00000DAD",2017-07-20,2017,26.56,36.77,16.96,0,0,87.41,NA,NA,NA
"15489","_00000DAD",2017-07-21,2017,27.49,37.72,17.59,0,0,88,NA,NA,NA
"15490","_00000DAD",2017-07-22,2017,27.34,35.83,17.07,0,0,90.76,NA,NA,NA
"15491","_00000DAD",2017-07-23,2017,27.63,38.22,18.68,0,0,77.19,NA,NA,NA
"15492","_00000DAD",2017-07-24,2017,26.91,35.19,18.81,0.6,0,77.31,NA,NA,NA
"15493","_00000DAD",2017-07-25,2017,19.77,24.37,12.9,10,7.7,51.1,NA,NA,NA
"15494","_00000DAD",2017-07-26,2017,19.08,26.73,12.76,0,0,34.26,NA,NA,NA
"15495","_00000DAD",2017-07-27,2017,18.15,23.36,14.43,0.8,1.8,56.21,NA,NA,NA
"15496","_00000DAD",2017-07-28,2017,20.9,29.25,12.27,0,0,68.38,NA,NA,NA
"15497","_00000DAD",2017-07-29,2017,23.71,30.43,16.13,0,0,79.32,NA,NA,NA
"15498","_00000DAD",2017-07-30,2017,24.71,34.69,14.22,0.2,0,74.03,NA,NA,NA
"15499","_00000DAD",2017-07-31,2017,27.12,35.44,20.34,0.4,0,73.88,NA,NA,NA
"15500","_00000DAD",2017-08-01,2017,28.67,37.17,19.2,0,0,66.9,NA,NA,NA
"15501","_00000DAD",2017-08-02,2017,28.97,38.18,19.57,0,0,56.83,NA,NA,NA
"15502","_00000DAD",2017-08-03,2017,28.57,40.15,18.44,0,0,64.02,NA,NA,NA
"15503","_00000DAD",2017-08-04,2017,29.72,40.99,18.51,0,0,64.69,NA,NA,NA
"15504","_00000DAD",2017-08-05,2017,31.04,41.2,20.07,0,0,61.26,NA,NA,NA
"15505","_00000DAD",2017-08-06,2017,30.06,40.1,22.48,0.6,0.3,70.98,NA,NA,NA
"15506","_00000DAD",2017-08-07,2017,21.27,25,17.46,1.8,6.7,99.79,NA,NA,NA
"15507","_00000DAD",2017-08-08,2017,22.26,30.8,12.88,0,0,86.6,NA,NA,NA
"15508","_00000DAD",2017-08-09,2017,27.9,37.43,19.15,0,0,78.82,NA,NA,NA
"15509","_00000DAD",2017-08-10,2017,29.32,37.74,19.84,0,0,73.71,NA,NA,NA
"15510","_00000DAD",2017-08-11,2017,29.49,37.06,20.97,0,0,64.3,NA,NA,NA
"15511","_00000DAD",2017-08-12,2017,23.83,31.69,16.69,9.6,4,79.95,NA,NA,NA
"15512","_00000DAD",2017-08-13,2017,17.98,21.44,15.87,0.2,10.6,100,NA,NA,NA
"15513","_00000DAD",2017-08-14,2017,20.5,28.1,13.29,0,0,89,NA,NA,NA
"15514","_00000DAD",2017-08-15,2017,22.62,31.08,14.29,0,0,81.68,NA,NA,NA
"15515","_00000DAD",2017-08-16,2017,24.15,33.64,14.44,0,0,76.65,NA,NA,NA
"15516","_00000DAD",2017-08-17,2017,25.04,34.48,14.39,0,0,71.77,NA,NA,NA
"15517","_00000DAD",2017-08-18,2017,25.6,35.1,15.71,0,0,73.26,NA,NA,NA
"15518","_00000DAD",2017-08-19,2017,27.01,36.82,17.26,0,0,65.41,NA,NA,NA
"15519","_00000DAD",2017-08-20,2017,19.09,23.58,16.4,5.4,11.5,96.5,NA,NA,NA
"15520","_00000DAD",2017-08-21,2017,17.73,24.65,11.97,0.2,8.8,86.48,NA,NA,NA
"15521","_00000DAD",2017-08-22,2017,17.18,25.26,9.62,0,0,80.2,NA,NA,NA
"15522","_00000DAD",2017-08-23,2017,17.65,25.91,9.41,0,0,73.77,NA,NA,NA
"15523","_00000DAD",2017-08-24,2017,19.7,30.28,7.65,0,0,68.89,NA,NA,NA
"15524","_00000DAD",2017-08-25,2017,23.36,34.17,12.05,0,0,63.62,NA,NA,NA
"15525","_00000DAD",2017-08-26,2017,26.02,37.72,14.14,0,0,55.45,NA,NA,NA
"15526","_00000DAD",2017-08-27,2017,26.93,38.77,16.06,0,0,55.36,NA,NA,NA
"15527","_00000DAD",2017-08-28,2017,24.4,30.23,16.01,0,0,62.28,NA,NA,NA
"15528","_00000DAD",2017-08-29,2017,19.63,27.85,11.5,0,0,64.6,NA,NA,NA
"15529","_00000DAD",2017-08-30,2017,19.86,30.53,7.55,0,0,66.21,NA,NA,NA
"15530","_00000DAD",2017-08-31,2017,22.54,33.98,11.87,0,0,59.86,NA,NA,NA
"15531","_00000DAD",2017-09-01,2017,24.58,35.84,13.52,0,0,61,NA,NA,NA
"15532","_00000DAD",2017-09-02,2017,22.19,31.46,17.12,7.4,8.9,82.36,NA,NA,NA
"15533","_00000DAD",2017-09-03,2017,16.07,20.01,13.69,1,8.9,100,NA,NA,NA
"15534","_00000DAD",2017-09-04,2017,16.2,22.52,11.83,0.4,0,90.47,NA,NA,NA
"15535","_00000DAD",2017-09-05,2017,17.39,25.4,7.97,0,0,80.37,NA,NA,NA
"15536","_00000DAD",2017-09-06,2017,20.29,27.75,13.97,0,0,78.61,NA,NA,NA
"15537","_00000DAD",2017-09-07,2017,18.54,22.41,14.07,0.6,0,85.21,NA,NA,NA
"15538","_00000DAD",2017-09-08,2017,18.85,26.05,12.44,0,0,86.84,NA,NA,NA
"15539","_00000DAD",2017-09-09,2017,18.99,25.56,13.19,0.2,0,96.87,NA,NA,NA
"15540","_00000DAD",2017-09-10,2017,21.7,30.56,13.96,0,0,87.52,NA,NA,NA
"15541","_00000DAD",2017-09-11,2017,24.43,33.81,16.34,3.4,2.3,73.36,NA,NA,NA
"15542","_00000DAD",2017-09-12,2017,18.1,24.08,11.9,0.2,10.8,91.05,NA,NA,NA
"15543","_00000DAD",2017-09-13,2017,17.47,25.71,12.02,0,0,80.22,NA,NA,NA
"15544","_00000DAD",2017-09-14,2017,20.23,29.95,10.95,0,0,71.44,NA,NA,NA
"15545","_00000DAD",2017-09-15,2017,17.52,23.69,12.3,0,0,60.43,NA,NA,NA
"15546","_00000DAD",2017-09-16,2017,21.11,31.86,10.35,0,0,68.78,NA,NA,NA
"15547","_00000DAD",2017-09-17,2017,18.34,28.68,12.97,8.8,9.9,91.83,NA,NA,NA
"15548","_00000DAD",2017-09-18,2017,15.36,23.16,7.45,0.2,9.4,91.64,NA,NA,NA
"15549","_00000DAD",2017-09-19,2017,16.46,26.36,9.48,0,0,89.4,NA,NA,NA
"15550","_00000DAD",2017-09-20,2017,13.48,17.97,9.91,5.6,9.4,100,NA,NA,NA
"15551","_00000DAD",2017-09-21,2017,11.94,13.29,11.03,10.6,24,98.87,NA,NA,NA
"15552","_00000DAD",2017-09-22,2017,13.15,17.8,10.7,1.6,11.4,3.02,NA,NA,NA
"15553","_00000DAD",2017-09-23,2017,13.88,20.11,9.01,0,0,0,NA,NA,NA
"15554","_00000DAD",2017-09-24,2017,12.66,16.11,7.84,0,0,0,NA,NA,NA
"15555","_00000DAD",2017-09-25,2017,12.58,17.94,5.28,0.2,0,0,NA,NA,NA
"15556","_00000DAD",2017-09-26,2017,18.04,23.94,13.78,0,0,0,NA,NA,NA
"15557","_00000DAD",2017-09-27,2017,16.97,21.36,12.35,0,0,0,NA,NA,NA
"15558","_00000DAD",2017-09-28,2017,14.65,20.84,9.79,0,0,0,NA,NA,NA
"15559","_00000DAD",2017-09-29,2017,13.89,19.64,9.13,0,0,63.66,NA,NA,NA
"15560","_00000DAD",2017-09-30,2017,12.89,19.24,5.12,0,0,99.47,NA,NA,NA
"15561","_00000DAD",2017-10-01,2017,10.66,19.52,3.84,0,0,97.98,NA,NA,NA
"15562","_00000DAD",2017-10-02,2017,11.56,20.65,3.9,0,0,97.84,NA,NA,NA
"15563","_00000DAD",2017-10-03,2017,14.8,24.47,5.18,1.6,3.3,87.91,NA,NA,NA
"15564","_00000DAD",2017-10-04,2017,13.64,21.17,7.3,0,3.3,91.31,NA,NA,NA
"15565","_00000DAD",2017-10-05,2017,15.4,24.42,6.71,0,0,91.84,NA,NA,NA
"15566","_00000DAD",2017-10-06,2017,13.03,16.98,9.47,1,3.8,96.71,NA,NA,NA
"15567","_00000DAD",2017-10-07,2017,10.35,16.86,4.74,0,0,90.02,NA,NA,NA
"15568","_00000DAD",2017-10-08,2017,10.34,18.13,2.37,0,0,89.3,NA,NA,NA
"15569","_00000DAD",2017-10-09,2017,10.9,17.39,4.72,0.4,1.5,84.29,NA,NA,NA
"15570","_00000DAD",2017-10-10,2017,10.12,18.63,5.12,0,0,89.33,NA,NA,NA
"15571","_00000DAD",2017-10-11,2017,11.51,22.29,2.91,0.4,0,87.22,NA,NA,NA
"15572","_00000DAD",2017-10-12,2017,13.7,24.1,4.99,0,0,85.85,NA,NA,NA
"15573","_00000DAD",2017-10-13,2017,15.96,22.82,9.76,0,0,84.25,NA,NA,NA
"15574","_00000DAD",2017-10-14,2017,11.88,20.5,5.12,0,0,88.79,NA,NA,NA
"15575","_00000DAD",2017-10-15,2017,12.32,23.23,3.51,0,0,91.8,NA,NA,NA
"15576","_00000DAD",2017-10-16,2017,14.33,24.92,6.3,0.2,0,90.15,NA,NA,NA
"15577","_00000DAD",2017-10-17,2017,15,27.07,7.46,0,0,90.52,NA,NA,NA
"15578","_00000DAD",2017-10-18,2017,15.94,25.74,8.32,0,0,87.43,NA,NA,NA
"15579","_00000DAD",2017-10-19,2017,14.85,25.99,6.99,2.4,0,80.98,NA,NA,NA
"15580","_00000DAD",2017-10-20,2017,13.78,25.69,3.79,0,0,78.6,NA,NA,NA
